person_id;household_id;birth;gender;primary_hh;role;marital_status;children_in_hh;singles_in_hh;partners_in_hh;hh_size;htype;married_in_hh;age;death_av;leave_av;birth_av;birth_unmarried_av;new_couple_av;marriage_av;couple_split_av;divorce_av;membership_id;marriage_date
107927;944600;1948;F;5825058;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;107927_944600;1990.0
107928;1465547;1948;F;5825059;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;107928_1465547;2007.0
107931;423673;1952;M;5825062;partner;2.0;3;0;2;5;220;2;58;1;0;0;0;0;1;0;1;107931_423673;2008.0
107932;423673;1957;F;5825063;partner;2.0;3;0;2;5;220;2;53;1;0;1;0;0;1;0;1;107932_423673;2008.0
107943;423685;1977;M;5825074;partner;2.0;2;0;2;4;220;2;33;1;0;0;0;0;1;0;1;107943_423685;2010.0
107944;423685;1984;F;5825075;partner;2.0;2;0;2;4;220;2;26;1;0;1;0;0;1;0;1;107944_423685;2010.0
107948;423698;1932;M;5825079;partner;2.0;0;0;2;2;210;2;78;1;0;0;0;0;1;0;1;107948_423698;1967.0
107949;423698;1933;F;5825080;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;107949_423698;1967.0
107951;423704;1938;M;5825082;partner;2.0;1;0;2;3;220;2;72;1;0;0;0;0;1;0;1;107951_423704;2008.0
107952;423704;1951;F;5825083;partner;2.0;1;0;2;3;220;2;59;1;0;1;0;0;1;0;1;107952_423704;2008.0
107954;423706;1971;M;5825085;partner;2.0;2;0;2;4;220;2;39;1;0;0;0;0;1;0;1;107954_423706;2002.0
107955;423706;1977;F;5825086;partner;2.0;2;0;2;4;220;2;33;1;0;1;0;0;1;0;1;107955_423706;2002.0
107958;423708;1929;M;5825089;partner;2.0;0;0;2;2;210;2;81;1;0;0;0;0;1;0;1;107958_423708;1992.0
107959;944655;1929;M;5825090;partner;2.0;0;0;2;2;210;2;81;1;0;0;0;0;1;0;1;107959_944655;2001.0
107960;423708;1940;F;5825091;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;107960_423708;1992.0
107961;944655;1940;F;5825092;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;107961_944655;2001.0
107966;423721;1947;M;5825097;partner;2.0;0;0;2;2;210;2;63;1;0;0;0;0;1;0;1;107966_423721;1993.0
107967;423721;1958;F;5825098;partner;2.0;0;0;2;2;210;2;52;1;0;1;0;0;1;0;1;107967_423721;1993.0
107976;423731;1962;M;5825107;partner;2.0;1;0;2;3;220;2;48;1;0;0;0;0;1;0;1;107976_423731;2010.0
107977;944678;1962;M;5825108;partner;2.0;1;0;2;3;220;2;48;1;0;0;0;0;1;0;1;107977_944678;2000.0
107978;423731;1964;F;5825109;partner;2.0;1;0;2;3;220;2;46;1;0;1;0;0;1;0;1;107978_423731;2010.0
107979;944678;1964;F;5825110;partner;2.0;1;0;2;3;220;2;46;1;0;1;0;0;1;0;1;107979_944678;2000.0
107985;423746;1938;M;5825116;partner;2.0;0;0;2;2;210;2;72;1;0;0;0;0;1;0;1;107985_423746;1992.0
107986;423746;1940;F;5825117;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;107986_423746;1992.0
107988;423760;1968;M;5825119;partner;2.0;0;0;2;2;210;2;42;1;0;0;0;0;1;0;1;107988_423760;2008.0
107989;423760;1970;F;5825120;partner;2.0;0;0;2;2;210;2;40;1;0;1;0;0;1;0;1;107989_423760;2008.0
107994;423768;1941;M;5825125;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;107994_423768;1992.0
107995;944715;1941;M;5825126;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;107995_944715;1991.0
107996;1465662;1941;M;5825127;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;107996_1465662;2003.0
107997;423768;1948;F;5825128;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;107997_423768;1992.0
107998;944715;1948;F;5825129;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;107998_944715;1991.0
107999;1465662;1948;F;5825130;partner;2.0;0;0;2;2;210;2;62;1;0;1;0;0;1;0;1;107999_1465662;2003.0
108000;423770;1983;M;5825131;partner;2.0;1;0;2;3;220;2;27;1;0;0;0;0;1;0;1;108000_423770;2005.0
108001;423770;1984;F;5825132;partner;2.0;1;0;2;3;220;2;26;1;0;1;0;0;1;0;1;108001_423770;2005.0
108015;423801;1932;F;5825146;partner;2.0;0;0;2;2;210;2;78;1;0;1;0;0;1;0;1;108015_423801;1972.0
108016;423801;1934;M;5825147;partner;2.0;0;0;2;2;210;2;76;1;0;0;0;0;1;0;1;108016_423801;1972.0
108023;423809;1955;F;5825154;partner;2.0;2;0;2;4;220;2;55;1;0;1;0;0;1;0;1;108023_423809;1981.0
108024;423809;1960;M;5825155;partner;2.0;2;0;2;4;220;2;50;1;0;0;0;0;1;0;1;108024_423809;1981.0
108030;423813;1936;F;5825161;partner;2.0;0;0;2;2;210;2;74;1;0;1;0;0;1;0;1;108030_423813;2000.0
108031;944760;1936;F;5825162;partner;2.0;0;0;2;2;210;2;74;1;0;1;0;0;1;0;1;108031_944760;1970.0
108032;423813;1939;M;5825163;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;108032_423813;2000.0
108033;944760;1939;M;5825164;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;108033_944760;1970.0
108045;423826;1940;F;5825176;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;108045_423826;2000.0
108046;423826;1944;M;5825177;partner;2.0;0;0;2;2;210;2;66;1;0;0;0;0;1;0;1;108046_423826;2000.0
108049;423839;1969;M;5825180;partner;2.0;0;0;2;2;210;2;41;1;0;0;0;0;1;0;1;108049_423839;2004.0
108050;423839;1972;F;5825181;partner;2.0;0;0;2;2;210;2;38;1;0;1;0;0;1;0;1;108050_423839;2004.0
108053;423846;1977;M;5825184;partner;2.0;0;0;2;2;210;2;33;1;0;0;0;0;1;0;1;108053_423846;2004.0
108054;423846;1980;F;5825185;partner;2.0;0;0;2;2;210;2;30;1;0;1;0;0;1;0;1;108054_423846;2004.0
108055;423847;1949;M;5825186;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;108055_423847;1987.0
108056;423847;1950;F;5825187;partner;2.0;0;0;2;2;210;2;60;1;0;1;0;0;1;0;1;108056_423847;1987.0
108060;423857;1934;M;5825191;partner;2.0;0;0;2;2;210;2;76;1;0;0;0;0;1;0;1;108060_423857;1988.0
108061;423857;1938;F;5825192;partner;2.0;0;0;2;2;210;2;72;1;0;1;0;0;1;0;1;108061_423857;1988.0
108072;423874;1973;M;5825203;partner;2.0;2;0;2;4;220;2;37;1;0;0;0;0;1;0;1;108072_423874;2006.0
108073;423874;1981;F;5825204;partner;2.0;2;0;2;4;220;2;29;1;0;1;0;0;1;0;1;108073_423874;2006.0
108083;423896;1939;M;5825214;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;108083_423896;1978.0
108084;423896;1939;F;5825215;partner;2.0;0;0;2;2;210;2;71;1;0;1;0;0;1;0;1;108084_423896;1978.0
108092;423924;1925;M;5825223;partner;2.0;0;0;2;2;210;2;85;1;0;0;0;0;1;0;1;108092_423924;1946.0
108093;423924;1928;F;5825224;partner;2.0;0;0;2;2;210;2;82;1;0;1;0;0;1;0;1;108093_423924;1946.0
108106;423961;1958;M;5825237;partner;2.0;0;0;2;2;210;2;52;1;0;0;0;0;1;0;1;108106_423961;1981.0
108107;423961;1962;F;5825238;partner;2.0;0;0;2;2;210;2;48;1;0;1;0;0;1;0;1;108107_423961;1981.0
108108;423962;1964;M;5825239;partner;2.0;2;0;2;4;220;2;46;1;0;0;0;0;1;0;1;108108_423962;2008.0
108109;423962;1971;F;5825240;partner;2.0;2;0;2;4;220;2;39;1;0;1;0;0;1;0;1;108109_423962;2008.0
108116;423966;1969;M;5825247;partner;2.0;3;0;2;5;220;2;41;1;0;0;0;0;1;0;1;108116_423966;1999.0
108117;944913;1969;M;5825248;partner;2.0;3;0;2;5;220;2;41;1;0;0;0;0;1;0;1;108117_944913;1995.0
108118;423966;1975;F;5825249;partner;2.0;3;0;2;5;220;2;35;1;0;1;0;0;1;0;1;108118_423966;1999.0
108119;944913;1975;F;5825250;partner;2.0;3;0;2;5;220;2;35;1;0;1;0;0;1;0;1;108119_944913;1995.0
108126;423976;1938;M;5825257;partner;2.0;0;0;2;2;210;2;72;1;0;0;0;0;1;0;1;108126_423976;1999.0
108127;423976;1946;F;5825258;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;108127_423976;1999.0
108128;423979;1975;M;5825259;partner;2.0;0;0;2;2;210;2;35;1;0;0;0;0;1;0;1;108128_423979;2010.0
108129;423979;1978;F;5825260;partner;2.0;0;0;2;2;210;2;32;1;0;1;0;0;1;0;1;108129_423979;2010.0
108142;423996;1941;F;5825273;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;108142_423996;1980.0
108143;423996;1941;M;5825274;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;108143_423996;1980.0
108144;423998;1950;M;5825275;partner;2.0;1;0;2;3;220;2;60;1;0;0;0;0;1;0;1;108144_423998;2010.0
108145;423998;1958;F;5825276;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;108145_423998;2010.0
108159;424015;1950;M;5825290;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;108159_424015;2000.0
108160;424015;1953;F;5825291;partner;2.0;0;0;2;2;210;2;57;1;0;1;0;0;1;0;1;108160_424015;2000.0
108165;424020;1943;M;5825296;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;108165_424020;1991.0
108166;424020;1947;F;5825297;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;108166_424020;1991.0
108168;424030;1929;F;5825299;partner;2.0;0;0;2;2;210;2;81;1;0;1;0;0;1;0;1;108168_424030;1950.6
108169;424030;1933;M;5825300;partner;2.0;0;0;2;2;210;2;77;1;0;0;0;0;1;0;1;108169_424030;1950.6
108171;424047;1969;M;5825302;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;108171_424047;2002.0
108172;424047;1973;F;5825303;partner;2.0;2;0;2;4;220;2;37;1;0;1;0;0;1;0;1;108172_424047;2002.0
108189;424072;1946;M;5825320;partner;2.0;0;0;2;2;210;2;64;1;0;0;0;0;1;0;1;108189_424072;1976.0
108190;424072;1953;F;5825321;partner;2.0;0;0;2;2;210;2;57;1;0;1;0;0;1;0;1;108190_424072;1976.0
108205;424079;1942;M;5825336;partner;2.0;0;0;2;2;210;2;68;1;0;0;0;0;1;0;1;108205_424079;1983.0
108206;424079;1946;F;5825337;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;108206_424079;1983.0
108218;424105;1930;M;5825349;partner;2.0;1;0;2;3;220;2;80;1;0;0;0;0;1;0;1;108218_424105;1968.0
108219;424105;1932;F;5825350;partner;2.0;1;0;2;3;220;2;78;1;0;1;0;0;1;0;1;108219_424105;1968.0
108222;424109;1959;F;5825353;partner;2.0;0;0;2;2;210;2;51;1;0;1;0;0;1;0;1;108222_424109;1985.0
108223;424109;1960;M;5825354;partner;2.0;0;0;2;2;210;2;50;1;0;0;0;0;1;0;1;108223_424109;1985.0
108228;424114;1942;F;5825359;partner;2.0;0;0;2;2;210;2;68;1;0;1;0;0;1;0;1;108228_424114;1990.0
108229;424114;1943;M;5825360;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;108229_424114;1990.0
108241;424126;1924;M;5825372;partner;2.0;0;0;2;2;210;2;86;1;0;0;0;0;1;0;1;108241_424126;1977.0
108242;424126;1931;F;5825373;partner;2.0;0;0;2;2;210;2;79;1;0;1;0;0;1;0;1;108242_424126;1977.0
108243;424132;1942;F;5825374;partner;2.0;0;0;2;2;210;2;68;1;0;1;0;0;1;0;1;108243_424132;2009.0
108244;945079;1942;F;5825375;partner;2.0;0;0;2;2;210;2;68;1;0;1;0;0;1;0;1;108244_945079;2004.0
108245;424132;1946;M;5825376;partner;2.0;0;0;2;2;210;2;64;1;0;0;0;0;1;0;1;108245_424132;2009.0
108246;945079;1946;M;5825377;partner;2.0;0;0;2;2;210;2;64;1;0;0;0;0;1;0;1;108246_945079;2004.0
108247;424136;1981;F;5825378;partner;2.0;1;0;2;3;220;2;29;1;0;1;0;0;1;0;1;108247_424136;2001.0
108248;424136;1981;M;5825379;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;108248_424136;2001.0
108250;424140;1950;M;5825381;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;108250_424140;1983.0
108251;945087;1950;M;5825382;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;108251_945087;1975.0
108252;424140;1953;F;5825383;partner;2.0;0;0;2;2;210;2;57;1;0;1;0;0;1;0;1;108252_424140;1983.0
108253;945087;1953;F;5825384;partner;2.0;0;0;2;2;210;2;57;1;0;1;0;0;1;0;1;108253_945087;1975.0
108254;424142;1981;M;5825385;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;108254_424142;2003.0
108255;945089;1981;M;5825386;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;108255_945089;2007.0
108256;1466036;1981;M;5825387;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;108256_1466036;2003.0
108257;424142;1983;F;5825388;partner;2.0;1;0;2;3;220;2;27;1;0;1;0;0;1;0;1;108257_424142;2003.0
108258;945089;1983;F;5825389;partner;2.0;1;0;2;3;220;2;27;1;0;1;0;0;1;0;1;108258_945089;2007.0
108259;1466036;1983;F;5825390;partner;2.0;1;0;2;3;220;2;27;1;0;1;0;0;1;0;1;108259_1466036;2003.0
108265;424152;1943;M;5825396;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;108265_424152;2004.0
108266;424152;1947;F;5825397;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;108266_424152;2004.0
108267;424161;1959;F;5825398;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108267_424161;1979.0
108268;945108;1959;F;5825399;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108268_945108;1991.0
108269;424161;1960;M;5825400;partner;2.0;1;0;2;3;220;2;50;1;0;0;0;0;1;0;1;108269_424161;1979.0
108270;945108;1960;M;5825401;partner;2.0;1;0;2;3;220;2;50;1;0;0;0;0;1;0;1;108270_945108;1991.0
108273;424175;1971;M;5825404;partner;2.0;3;0;2;5;220;2;39;1;0;0;0;0;1;0;1;108273_424175;2005.0
108274;945122;1971;M;5825405;partner;2.0;3;0;2;5;220;2;39;1;0;0;0;0;1;0;1;108274_945122;2006.0
108275;1466069;1971;M;5825406;partner;2.0;3;0;2;5;220;2;39;1;0;0;0;0;1;0;1;108275_1466069;1994.0
108276;424175;1973;F;5825407;partner;2.0;3;0;2;5;220;2;37;1;0;1;0;0;1;0;1;108276_424175;2005.0
108277;945122;1973;F;5825408;partner;2.0;3;0;2;5;220;2;37;1;0;1;0;0;1;0;1;108277_945122;2006.0
108278;1466069;1973;F;5825409;partner;2.0;3;0;2;5;220;2;37;1;0;1;0;0;1;0;1;108278_1466069;1994.0
108294;424187;1939;M;5825425;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;108294_424187;1977.0
108295;945134;1939;M;5825426;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;108295_945134;1991.0
108296;424187;1947;F;5825427;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;108296_424187;1977.0
108297;945134;1947;F;5825428;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;108297_945134;1991.0
108343;424224;1935;M;5825474;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;108343_424224;2004.0
108344;424224;1940;F;5825475;partner;2.0;0;0;2;2;210;2;70;1;0;1;0;0;1;0;1;108344_424224;2004.0
108345;424225;1937;M;5825476;partner;2.0;1;0;2;3;220;2;73;1;0;0;0;0;1;0;1;108345_424225;2006.0
108346;424225;1955;F;5825477;partner;2.0;1;0;2;3;220;2;55;1;0;1;0;0;1;0;1;108346_424225;2006.0
108348;424232;1947;M;5825479;partner;2.0;0;0;2;2;210;2;63;1;0;0;0;0;1;0;1;108348_424232;1979.0
108349;424232;1950;F;5825480;partner;2.0;0;0;2;2;210;2;60;1;0;1;0;0;1;0;1;108349_424232;1979.0
108350;424244;1943;M;5825481;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;108350_424244;1990.0
108351;424244;1947;F;5825482;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;108351_424244;1990.0
108356;424266;1958;M;5825487;partner;2.0;2;0;2;4;220;2;52;1;0;0;0;0;1;0;1;108356_424266;1990.0
108357;424266;1962;F;5825488;partner;2.0;2;0;2;4;220;2;48;1;0;1;0;0;1;0;1;108357_424266;1990.0
108387;424303;1975;M;5825518;partner;2.0;0;0;2;2;210;2;35;1;0;0;0;0;1;0;1;108387_424303;2008.0
108388;945250;1975;M;5825519;partner;2.0;0;0;2;2;210;2;35;1;0;0;0;0;1;0;1;108388_945250;2010.0
108389;424303;1976;F;5825520;partner;2.0;0;0;2;2;210;2;34;1;0;1;0;0;1;0;1;108389_424303;2008.0
108390;945250;1976;F;5825521;partner;2.0;0;0;2;2;210;2;34;1;0;1;0;0;1;0;1;108390_945250;2010.0
108391;424304;1953;M;5825522;partner;2.0;0;0;2;2;210;2;57;1;0;0;0;0;1;0;1;108391_424304;1999.0
108392;945251;1953;M;5825523;partner;2.0;0;0;2;2;210;2;57;1;0;0;0;0;1;0;1;108392_945251;1991.0
108393;424304;1957;F;5825524;partner;2.0;0;0;2;2;210;2;53;1;0;1;0;0;1;0;1;108393_424304;1999.0
108394;945251;1957;F;5825525;partner;2.0;0;0;2;2;210;2;53;1;0;1;0;0;1;0;1;108394_945251;1991.0
108397;424310;1953;M;5825528;partner;2.0;1;0;2;3;220;2;57;1;0;0;0;0;1;0;1;108397_424310;1982.0
108398;945257;1953;M;5825529;partner;2.0;1;0;2;3;220;2;57;1;0;0;0;0;1;0;1;108398_945257;1994.0
108399;424310;1959;F;5825530;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108399_424310;1982.0
108400;945257;1959;F;5825531;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108400_945257;1994.0
108403;424314;1937;M;5825534;partner;2.0;0;0;2;2;210;2;73;1;0;0;0;0;1;0;1;108403_424314;1970.0
108404;424314;1939;F;5825535;partner;2.0;0;0;2;2;210;2;71;1;0;1;0;0;1;0;1;108404_424314;1970.0
108405;424315;1949;M;5825536;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;108405_424315;1975.0
108406;945262;1949;M;5825537;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;108406_945262;1973.0
108407;424315;1955;F;5825538;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;108407_424315;1975.0
108408;945262;1955;F;5825539;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;108408_945262;1973.0
108413;424325;1959;M;5825544;partner;2.0;0;0;2;2;210;2;51;1;0;0;0;0;1;0;1;108413_424325;1978.0
108414;424325;1960;F;5825545;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;108414_424325;1978.0
108425;424347;1982;F;5825556;partner;2.0;0;0;2;2;210;2;28;1;0;1;0;0;1;0;1;108425_424347;2005.0
108426;424347;1982;M;5825557;partner;2.0;0;0;2;2;210;2;28;1;0;0;0;0;1;0;1;108426_424347;2005.0
108427;424348;1958;M;5825558;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;108427_424348;1978.0
108428;945295;1958;M;5825559;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;108428_945295;2005.0
108429;1466242;1958;M;5825560;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;108429_1466242;1977.0
108430;1987189;1958;M;5825561;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;108430_1987189;2005.0
108431;424348;1959;F;5825562;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108431_424348;1978.0
108432;945295;1959;F;5825563;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108432_945295;2005.0
108433;1466242;1959;F;5825564;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108433_1466242;1977.0
108434;1987189;1959;F;5825565;partner;2.0;1;0;2;3;220;2;51;1;0;1;0;0;1;0;1;108434_1987189;2005.0
108445;424362;1935;F;5825576;partner;2.0;0;0;2;2;210;2;75;1;0;1;0;0;1;0;1;108445_424362;1997.0
108446;424362;1935;M;5825577;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;108446_424362;1997.0
108454;424372;1961;M;5825585;partner;2.0;1;0;2;3;220;2;49;1;0;0;0;0;1;0;1;108454_424372;1988.0
108455;945319;1961;M;5825586;partner;2.0;1;0;2;3;220;2;49;1;0;0;0;0;1;0;1;108455_945319;1992.0
108456;1466266;1961;M;5825587;partner;2.0;1;0;2;3;220;2;49;1;0;0;0;0;1;0;1;108456_1466266;1990.0
108457;1987213;1961;M;5825588;partner;2.0;1;0;2;3;220;2;49;1;0;0;0;0;1;0;1;108457_1987213;2005.0
108458;424372;1969;F;5825589;partner;2.0;1;0;2;3;220;2;41;1;0;1;0;0;1;0;1;108458_424372;1988.0
108459;945319;1969;F;5825590;partner;2.0;1;0;2;3;220;2;41;1;0;1;0;0;1;0;1;108459_945319;1992.0
108460;1466266;1969;F;5825591;partner;2.0;1;0;2;3;220;2;41;1;0;1;0;0;1;0;1;108460_1466266;1990.0
108461;1987213;1969;F;5825592;partner;2.0;1;0;2;3;220;2;41;1;0;1;0;0;1;0;1;108461_1987213;2005.0
108466;424381;1943;F;5825597;partner;2.0;0;0;2;2;210;2;67;1;0;1;0;0;1;0;1;108466_424381;1966.0
108467;945328;1943;F;5825598;partner;2.0;0;0;2;2;210;2;67;1;0;1;0;0;1;0;1;108467_945328;1970.0
108468;424381;1945;M;5825599;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;108468_424381;1966.0
108469;945328;1945;M;5825600;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;108469_945328;1970.0
108494;424400;1944;M;5825625;partner;2.0;0;0;2;2;210;2;66;1;0;0;0;0;1;0;1;108494_424400;1997.0
108495;424400;1950;F;5825626;partner;2.0;0;0;2;2;210;2;60;1;0;1;0;0;1;0;1;108495_424400;1997.0
108501;424410;1953;F;5825632;partner;2.0;0;0;2;2;210;2;57;1;0;1;0;0;1;0;1;108501_424410;1981.0
108502;424410;1956;M;5825633;partner;2.0;0;0;2;2;210;2;54;1;0;0;0;0;1;0;1;108502_424410;1981.0
108532;424424;1967;M;5825663;partner;2.0;1;0;2;3;220;2;43;1;0;0;0;0;1;0;1;108532_424424;1994.0
108533;945371;1967;M;5825664;partner;2.0;1;0;2;3;220;2;43;1;0;0;0;0;1;0;1;108533_945371;1986.0
108534;424424;1968;F;5825665;partner;2.0;1;0;2;3;220;2;42;1;0;1;0;0;1;0;1;108534_424424;1994.0
108535;945371;1968;F;5825666;partner;2.0;1;0;2;3;220;2;42;1;0;1;0;0;1;0;1;108535_945371;1986.0
108541;424429;1958;M;5825672;partner;2.0;2;0;2;4;220;2;52;1;0;0;0;0;1;0;1;108541_424429;2004.0
108542;945376;1958;M;5825673;partner;2.0;2;0;2;4;220;2;52;1;0;0;0;0;1;0;1;108542_945376;2000.0
108543;424429;1963;F;5825674;partner;2.0;2;0;2;4;220;2;47;1;0;1;0;0;1;0;1;108543_424429;2004.0
108544;945376;1963;F;5825675;partner;2.0;2;0;2;4;220;2;47;1;0;1;0;0;1;0;1;108544_945376;2000.0
108555;424450;1976;F;5825686;partner;2.0;1;0;2;3;220;2;34;1;0;1;0;0;1;0;1;108555_424450;1995.0
108556;945397;1976;F;5825687;partner;2.0;1;0;2;3;220;2;34;1;0;1;0;0;1;0;1;108556_945397;1996.0
108557;1466344;1976;F;5825688;partner;2.0;1;0;2;3;220;2;34;1;0;1;0;0;1;0;1;108557_1466344;2002.0
108558;424450;1977;M;5825689;partner;2.0;1;0;2;3;220;2;33;1;0;0;0;0;1;0;1;108558_424450;1995.0
108559;945397;1977;M;5825690;partner;2.0;1;0;2;3;220;2;33;1;0;0;0;0;1;0;1;108559_945397;1996.0
108560;1466344;1977;M;5825691;partner;2.0;1;0;2;3;220;2;33;1;0;0;0;0;1;0;1;108560_1466344;2002.0
108564;424456;1939;M;5825695;partner;2.0;0;0;2;2;210;2;71;1;0;0;0;0;1;0;1;108564_424456;2003.0
108565;424456;1941;F;5825696;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;108565_424456;2003.0
108566;424458;1955;M;5825697;partner;2.0;0;0;2;2;210;2;55;1;0;0;0;0;1;0;1;108566_424458;1984.0
108567;945405;1955;M;5825698;partner;2.0;0;0;2;2;210;2;55;1;0;0;0;0;1;0;1;108567_945405;1977.0
108568;424458;1956;F;5825699;partner;2.0;0;0;2;2;210;2;54;1;0;1;0;0;1;0;1;108568_424458;1984.0
108569;945405;1956;F;5825700;partner;2.0;0;0;2;2;210;2;54;1;0;1;0;0;1;0;1;108569_945405;1977.0
108583;424472;1933;M;5825714;partner;2.0;0;0;2;2;210;2;77;1;0;0;0;0;1;0;1;108583_424472;1995.0
108584;945419;1933;M;5825715;partner;2.0;0;0;2;2;210;2;77;1;0;0;0;0;1;0;1;108584_945419;1980.0
108585;424472;1944;F;5825716;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;108585_424472;1995.0
108586;945419;1944;F;5825717;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;108586_945419;1980.0
108596;424483;1967;M;5825727;partner;2.0;1;0;2;3;220;2;43;1;0;0;0;0;1;0;1;108596_424483;1987.0
108597;945430;1967;M;5825728;partner;2.0;1;0;2;3;220;2;43;1;0;0;0;0;1;0;1;108597_945430;1994.0
108598;424483;1967;F;5825729;partner;2.0;1;0;2;3;220;2;43;1;0;1;0;0;1;0;1;108598_424483;1987.0
108599;945430;1967;F;5825730;partner;2.0;1;0;2;3;220;2;43;1;0;1;0;0;1;0;1;108599_945430;1994.0
108612;424509;1937;M;5825743;partner;2.0;0;0;2;2;210;2;73;1;0;0;0;0;1;0;1;108612_424509;1985.0
108613;945456;1937;M;5825744;partner;2.0;0;0;2;2;210;2;73;1;0;0;0;0;1;0;1;108613_945456;1972.0
108614;1466403;1937;M;5825745;partner;2.0;0;0;2;2;210;2;73;1;0;0;0;0;1;0;1;108614_1466403;2003.0
108615;424509;1952;F;5825746;partner;2.0;0;0;2;2;210;2;58;1;0;1;0;0;1;0;1;108615_424509;1985.0
108616;945456;1952;F;5825747;partner;2.0;0;0;2;2;210;2;58;1;0;1;0;0;1;0;1;108616_945456;1972.0
108617;1466403;1952;F;5825748;partner;2.0;0;0;2;2;210;2;58;1;0;1;0;0;1;0;1;108617_1466403;2003.0
108618;424512;1954;F;5825749;partner;2.0;3;0;2;5;220;2;56;1;0;1;0;0;1;0;1;108618_424512;1986.0
